Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Performance_Ratio,Power_Deviation,Anomaly_Score,Is_Anomaly_IF,Underperformance_Flag,Combined_Anomaly,Anomaly_Severity
2018-01-01 00:20:00,306.376586914062,5.21603679656982,390.900015810951,272.564788818359,0.7837722531033642,-21.622774433843695,-0.5378367455610829,0,True,1,Moderate
2018-01-01 00:40:00,380.650695800781,5.57794094085693,491.702971953588,265.674285888671,0.7741476394056921,-22.58523585605598,-0.5331216822482262,0,True,1,Moderate
2018-01-01 12:30:00,41.9472389221191,3.25396800041198,29.2869556318446,233.06590270996,1.4322839839394097,43.22840180843027,-0.6097488364172874,1,False,1,Critical
2018-01-01 18:10:00,2228.24291992187,10.0495195388793,2822.50948979838,210.30859375,0.7894545358257008,-21.05454638200046,-0.5246243467354965,0,True,1,Moderate
2018-01-02 22:10:00,1994.22204589843,9.60846042633056,2523.60897951622,188.023895263671,0.7902262439605439,-20.977375564319825,-0.5165039866564438,0,True,1,Moderate
2018-01-03 01:40:00,112.110900878906,4.12782907485961,147.104139625711,215.451400756835,0.7621192741552996,-23.788071904679526,-0.5173716636676743,0,True,1,Moderate
2018-01-03 01:50:00,271.917114257812,5.03284406661987,344.109478420821,202.510299682617,0.7902052414117805,-20.97947556821676,-0.507338508173584,0,True,1,Moderate
2018-01-03 07:50:00,2326.82592773437,10.3430204391479,2987.58808341987,164.631393432617,0.7788309037208498,-22.116909594443204,-0.5227433048627937,0,True,1,Moderate
2018-01-03 08:30:00,375.617614746093,5.50215196609497,469.619164434996,145.331802368164,0.7998345093053607,-20.016548856525432,-0.5031877876073785,0,True,1,Moderate
2018-01-03 08:40:00,198.15119934082,4.64558410644531,253.467242473226,155.765304565429,0.7817625529262953,-21.823744312842184,-0.5006013304484526,0,True,1,Moderate
2018-01-03 17:10:00,65.9879074096679,3.80129408836364,93.007188111359,221.525894165039,0.7094925461155429,-29.05074431326,-0.5352015321907371,0,True,1,Moderate
2018-01-03 17:20:00,157.849502563476,4.43715476989746,208.814652378471,225.155395507812,0.7559311571749612,-24.406883803610295,-0.5033370552294798,0,True,1,Moderate
2018-01-03 17:30:00,50.4220504760742,3.67790603637695,74.4575206965673,220.469299316406,0.6771921671198841,-32.28078194496394,-0.5368406704243935,0,True,1,Moderate
2018-01-03 17:40:00,88.1881484985351,4.11536979675292,144.721263107698,222.528106689453,0.6093655209707652,-39.063447211940016,-0.5219130442350373,0,True,1,Moderate
2018-01-03 17:50:00,242.313293457031,4.98736476898193,332.901599261687,220.768203735351,0.7278826333864228,-27.211736360968658,-0.5046797018904692,0,True,1,Moderate
2018-01-05 00:30:00,1045.36499023437,6.92046499252319,980.583156371575,358.189788818359,1.0660645987806285,6.606459980042982,-0.5846898439013376,1,False,1,Critical
2018-01-05 00:40:00,791.083618164062,6.27832984924316,721.97772195753,351.865112304687,1.095717489624811,9.57174910098953,-0.5904433034920467,1,False,1,Critical
2018-01-05 03:20:00,111.342903137207,4.12605905532836,146.765164260277,26.3212509155273,0.7586466648250538,-24.135332836134022,-0.514233870482809,0,True,1,Moderate
2018-01-05 03:30:00,114.295501708984,4.20470380783081,161.974168210162,25.6785907745361,0.7056403021934025,-29.435969163277363,-0.5087324886718325,0,True,1,Moderate
2018-01-05 03:40:00,143.78709411621,4.35526800155639,191.977086638574,27.0825691223144,0.7489804949375575,-25.101949985348764,-0.4896965823616549,0,True,1,Moderate
2018-01-05 03:50:00,88.9358291625976,3.95216703414916,118.999109966408,36.2178611755371,0.7473654924002172,-25.26344991963587,-0.5099043964396617,0,True,1,Moderate
2018-01-05 06:00:00,78.115493774414,3.83692789077758,98.8175560537966,29.3313694000244,0.7905021749514378,-20.949781492890295,-0.5254942816264616,0,True,1,Moderate
2018-01-05 06:10:00,110.311698913574,4.13058805465698,147.632810693895,25.0441303253173,0.747203129493304,-25.2796863733134,-0.5162154632753518,0,True,1,Moderate
2018-01-05 06:20:00,102.55280303955,4.08198118209838,138.371917020504,24.6856594085693,0.7411388416568289,-25.886115111627127,-0.516569081595855,0,True,1,Moderate
2018-01-05 06:30:00,77.8506164550781,3.83995699882507,99.3208447524203,24.0712699890136,0.7838295764127743,-21.617041351884588,-0.5337889422818545,0,True,1,Moderate
2018-01-05 06:40:00,81.452781677246,3.97587704658508,123.414946294853,23.4211902618408,0.6599912203717562,-34.00087715254976,-0.5227414829057789,0,True,1,Moderate
2018-01-05 06:50:00,66.6415100097656,3.8206889629364,96.1444767248149,39.2662200927734,0.6931392378094475,-30.686075178953914,-0.5213334088330062,0,True,1,Moderate
2018-01-05 07:00:00,90.014907836914,3.98053503036499,124.293036633509,52.0921211242675,0.7242152058615895,-27.578478609290762,-0.4921608982499329,0,True,1,Moderate
2018-01-05 07:10:00,112.034202575683,4.14283418655395,149.983829746516,52.0670509338378,0.7469752040473567,-25.30247892852579,-0.4929569117237428,0,True,1,Moderate
2018-01-05 07:20:00,82.114158630371,3.92918896675109,114.805417810593,52.5300216674804,0.7152463662524821,-28.47536250371277,-0.5010880965524722,0,True,1,Moderate
2018-01-05 08:00:00,55.4453506469726,3.73481607437133,82.7104874322431,69.5399627685546,0.6703545305791991,-32.96454573304358,-0.5011925177944855,0,True,1,Moderate
2018-01-05 08:10:00,22.7805309295654,3.31020307540893,33.6245742525389,74.8641128540039,0.6774964667500241,-32.25035035098234,-0.5714661099293568,1,True,1,Critical
2018-01-06 05:10:00,47.9093284606933,4.01667118072509,126.101410575036,133.604904174804,0.3799269798989134,-62.007301217096135,-0.5210995033005356,0,True,1,Severe
2018-01-06 15:00:00,140.950302124023,4.5001049041748,222.021904998202,205.463394165039,0.6348486267168811,-36.51513687790588,-0.49865696937637977,0,True,1,Moderate
2018-01-06 15:10:00,94.8503265380859,4.20855903625488,162.727637836338,204.472305297851,0.5828777902534482,-41.712220360131425,-0.5102197631359177,0,True,1,Severe
2018-01-06 15:40:00,28.1293106079101,3.46737599372863,48.4312573604229,201.906097412109,0.5808089973333593,-41.91909820188187,-0.574885017788046,1,True,1,Critical
2018-01-06 17:50:00,268.445404052734,5.03625202178955,344.955713290421,170.77749633789,0.7782025139224904,-22.17974831785867,-0.5084871967949817,0,True,1,Moderate
2018-01-08 10:30:00,26.9242706298828,2.92746710777282,0.0,185.042404174804,26924270.6298828,2692427062.9882803,-0.6252481247439726,1,False,1,Critical
